Unnamed: 0,id
701,520169585
702,519767183
703,519729143
704,519124882
705,519035617
706,518962574
707,518827881
708,518759598
709,518459934
710,518203130
711,517985395
712,517453330
713,517182824
714,517169725
715,517101779
716,516586645
717,516468041
718,516126210
719,516010806
720,515968880
721,515903109
722,515873715
723,515598715
724,515579019
725,515532630
726,515520070
727,515505401
728,515467027
729,515067444
730,514756565
731,514257062
732,514244645
733,514236180
734,514149803
735,513932189
736,513176278
737,512949149
738,512645646
739,512614345
740,512445202
741,512111663
742,511976689
743,511545466
744,511204277
745,511162888
746,511116968
747,510897539
748,510870119
749,510864652
750,510537597
751,509159403
752,508907521
753,508856939
754,508232436
755,508170553
756,508156089
757,507737535
758,507587913
759,507494008
760,507378827
761,507286387
762,507233918
763,507141081
764,507013264
765,506862910
766,506825675
767,506803845
768,506712835
769,506696438
770,506608873
771,506363553
772,505865026
773,505818282
774,505597453
775,505431007
776,505327462
777,505311609
778,505294818
779,505243980
780,505243117
781,504993859
782,504900114
783,504851046
784,504689600
785,504461448
786,504169581
787,504141799
788,503870999
789,503368983
790,503293323
791,503233901
792,503150289
793,502989896
794,502915389
795,502809788
796,502616312
797,502324233
798,501817147
799,501636691
800,501232417
801,501054230
802,500913993
803,500805730
804,500793563
805,500279819
806,499892467
807,499132612
808,499074145
809,497902232
810,497758693
811,497739764
812,496557147
813,496351688
814,496330067
815,496276847
816,496163306
817,496137570
818,496136356
819,496134178
820,495989357
821,495920374
822,495746104
823,495558414
824,495554534
825,495291303
826,495288814
827,495075079
828,494808148
829,494603740
830,494349200
831,494104277
832,494058614
833,494055289
834,493441892
835,493387053
836,493315457
837,493190239
838,492736409
839,492568309
840,492272779
841,491936042
842,491231560
843,491126965
844,491032130
845,490645112
846,490503290
847,490447942
848,489998683
849,489756391
850,489734236
851,489260625
852,489085791
853,488984036
854,488573922
855,488353502
856,488249147
857,488200202
858,488127121
859,487822625
860,487786476
861,487766924
862,487559810
863,487347507
864,487319852
865,487313231
866,487015850
867,486201911
868,485918412
869,485000203
870,484788967
871,484560646
872,484319972
873,483516221
874,483499249
875,483406279
876,483341437
877,483039120
878,482930071
879,482822132
880,482566489
881,482257990
882,481961229
883,481399911
884,481244128
885,481177920
886,480418498
887,480147666
888,480146972
889,479771293
890,479739825
891,479642921
892,479510973
893,479437361
894,479342965
895,479185603
896,478580057
897,478546595
898,478405534
899,477950340
900,477675240
901,477650042
902,477597511
903,477542029
904,477158087
905,476956743
906,476847412
907,476775288
908,476529804
909,476506535
910,476053894
911,475802585
912,475597040
913,475396174
914,474660758
915,474657724
916,474624284
917,474566178
918,474547285
919,474534395
920,474449476
921,474061195
922,473959976
923,473758382
924,473606931
925,473478208
926,473462615
927,473277398
928,473174150
929,473173853
930,472820738
931,472655628
932,472352492
933,472308960
934,471847004
935,471119372
936,470839648
937,470807749
938,470754984
939,470741744
940,470615273
941,470351847
942,470034520
943,469509198
944,469315976
945,469290853
946,469223223
947,469002192
948,468559001
949,468361518
950,468232012
951,467833808
952,467790720
953,467684521
954,467569450
955,467350322
956,467263938
957,467192214
958,466887200
959,466514330
960,466382330
961,466334497
962,466171525
963,465482473
964,465469769
965,465308846
966,465141288
967,465127052
968,464501551
969,464339310
970,464302062
971,463981759
972,463978704
973,463785969
974,463685596
975,463429216
976,462549419
977,461927995
978,461880344
979,461752556
980,461627505
981,461456900
982,461319529
983,461090538
984,461039315
985,460705123
986,460617139
987,460530626
988,460372698
989,459972399
990,459634159
991,459502157
992,459409949
993,459359498
994,459339006
995,459336753
996,459083897
997,459067556
998,459039738
999,458695762
1000,778289697
1001,776986464
1002,776132200
1003,775388437
1004,773972940
1005,770389394
1006,769495055
1007,768882793
1008,765491852
1009,763773539
1010,762194259
1011,762162696
1012,761154571
1013,760691304
1014,759777590
1015,757112589
1016,755746822
1017,754626421
1018,754122472
1019,753838505
1020,753039278
1021,750910630
1022,750404438
1023,750048904
1024,747575618
1025,747348757
1026,746725685
1027,746128804
1028,744748912
1029,744652239
1030,741433231
1031,740649825
1032,740231534
1033,739936439
1034,738512014
1035,737871527
1036,737566889
1037,737403135
1038,737079307
1039,735740563
1040,735269583
1041,734433392
1042,732291762
1043,732065309
1044,731667355
1045,731497832
1046,730850563
1047,730718574
1048,730708341
1049,730058018
1050,729801678
1051,729199476
1052,728979341
1053,728204033
1054,723230204
1055,722209859
1056,721781199
1057,720491949
1058,720452063
1059,717919104
1060,717758581
1061,717613851
1062,717520382
1063,717069404
1064,716688887
1065,716135099
1066,716000165
1067,714528907
1068,713291622
1069,713212362
1070,712187234
1071,711435437
1072,710855832
1073,710809346
1074,710300360
1075,709678742
1076,709587802
1077,709356145
1078,709066123
1079,708874850
1080,708848067
1081,708442690
1082,708426143
1083,707541904
1084,706664700
1085,706657408
1086,706299637
1087,706209108
1088,705599449
1089,704976987
1090,704002979
1091,703376119
1092,702366184
1093,701754728
1094,699700908
1095,699068229
1096,698943465
1097,698857669
1098,696678580
1099,696441323
1100,696112985
1101,695226336
1102,695124193
1103,694749583
1104,694048317
1105,693807590
1106,693597729
1107,693546784
1108,693501663
1109,693383025
1110,692666660
1111,692664532
1112,691733525
1113,691268029
1114,689034896
1115,688575929
1116,687265475
1117,686722832
1118,686059200
1119,685392177
1120,685035024
1121,682949959
1122,682652398
1123,681865578
1124,681225965
1125,679371939
1126,679295961
1127,678985840
1128,678868493
1129,677536625
1130,676735502
1131,676320018
1132,674733479
1133,674607916
1134,674167043
1135,673880374
1136,673830607
1137,673561346
1138,673061391
1139,672891002
1140,672625184
1141,672567186
1142,672490459
1143,672325802
1144,672239330
1145,671860584
1146,671426406
1147,671070019
1148,669456193
1149,667854307
1150,666654317
1151,666286179
1152,665345916
1153,665271463
1154,665171585
1155,665143354
1156,664600030
1157,664063256
1158,663874431
1159,663576035
1160,663136462
1161,663118339
1162,662843441
1163,662455637
1164,662302453
1165,661771077
1166,660787063
1167,659789922
1168,658958882
1169,658580936
1170,658340478
1171,656573330
1172,656220987
1173,656132504
1174,655959331
1175,655872565
1176,654626011
1177,652850944
1178,652557304
1179,652506430
1180,652098438
1181,651415716
1182,651364828
1183,650132440
1184,649827015
1185,649067125
1186,648704946
1187,647677145
1188,647504806
1189,647128392
1190,646855990
1191,646770043
1192,646444585
1193,646404023
1194,645242470
1195,645012087
1196,644880832
1197,643864564
1198,643531348
1199,643427282
1200,643174527
1201,643097875
1202,643095542
1203,643058880
1204,642305751
1205,642170931
1206,641653985
1207,641614006
1208,640657823
1209,640319629
1210,640083100
1211,639602795
1212,639496230
1213,639076918
1214,638581389
1215,637886227
1216,637738038
1217,637577439
1218,637556921
1219,637195486
1220,637112547
1221,636882387
1222,636488529
1223,636353859
1224,635620784
1225,635512254
1226,635383725
1227,634674785
1228,634570475
1229,634054846
1230,633474718
1231,633446225
1232,633359836
1233,633177396
1234,632771717
1235,631844933
1236,631661167
1237,631415976
1238,631163108
1239,631151195
1240,630597369
1241,630568438
1242,629844299
1243,629010020
1244,627951029
1245,627651227
1246,625880976
1247,625751427
1248,625430044
1249,624995089
1250,624821655
1251,624763656
1252,624194256
1253,624157990
1254,623967210
1255,623861182
1256,623637616
1257,622301414
1258,622218936
1259,621496792
1260,621433436
1261,620647626
1262,619970523
1263,619723516
1264,619696207
1265,619469155
1266,619160232
1267,619042077
1268,618654507
1269,618421371
1270,617352654
1271,617141630
1272,617121979
1273,617015526
1274,616957425
1275,616930372
1276,616891462
1277,616617896
1278,616345095
1279,616108911
1280,615994165
1281,615800121
1282,615468959
1283,614992905
1284,614924948
1285,614674799
1286,614614749
1287,614385177
1288,614316107
1289,614278272
1290,614084789
1291,614068184
1292,614009712
1293,613995798
1294,613926159
1295,613887430
1296,613806913
1297,613628154
1298,613614976
1299,613371331
1300,613305943
1301,612933419
1302,612896548
1303,612824421
1304,612322128
1305,612152077
1306,612130288
1307,612082451
1308,612019659
1309,612013109
1310,611953670
1311,611931443
1312,611663502
1313,611153735
1314,611134685
1315,611091902
1316,610831555
1317,610734625
1318,609970775
1319,609968472
1320,609809549
1321,609599337
1322,609549168
1323,609016799
1324,608417491
1325,608363270
1326,608188401
1327,608099872
1328,608031153
1329,607546585
1330,607454512
1331,606729675
1332,606180997
1333,606180664
1334,606141084
1335,605883495
1336,605388154
1337,604978483
1338,604799278
1339,604717531
1340,604615326
1341,604613025
1342,603694041
1343,602863472
1344,602844154
1345,602827357
1346,602544060
1347,602448540
1348,601667550
1349,601538408
1350,601444761
1351,601393095
1352,600689958
1353,600612998
1354,600572093
1355,600532290
1356,600265112
1357,598998038
1358,598739521
1359,598330247
1360,597849066
1361,597570250
1362,597242571
1363,597211846
1364,597006378
1365,596703545
1366,596530104
1367,595969260
1368,595722288
1369,595505143
1370,595228151
1371,595181850
1372,595106194
1373,594499440
1374,594213547
1375,594142331
1376,593826460
1377,593024975
1378,592574304
1379,591384773
1380,591363832
1381,590956525
1382,590894394
1383,590784841
1384,590252397
1385,589950876
1386,589783523
1387,589726667
1388,589095222
1389,588483834
1390,588333557
1391,588276673
1392,587933228
1393,587812579
1394,587438977
1395,586453088
1396,586312102
1397,586074972
1398,586018333
1399,585457077
1400,585251676
1401,585151269
1402,584555334
1403,584554403
1404,583998170
1405,583901301
1406,583801750
1407,583709231
1408,583357348
1409,583261891
1410,582777827
1411,582471630
1412,581549825
1413,581032946
1414,580475455
1415,580426239
1416,579867056
1417,579772096
1418,579575939
1419,579503744
1420,579156598
1421,579108492
1422,579062547
1423,579060194
1424,578921809
1425,578553283
1426,578398350
1427,578133387
1428,578051256
1429,577610511
1430,577590180
1431,577320012
1432,577164220
1433,577073250
1434,576834109
1435,576595195
1436,576308174
1437,576136096
1438,576023801
1439,575937112
1440,575669429
1441,575633693
1442,575538200
1443,575064506
1444,574553348
1445,574395539
1446,573714853
1447,572763779
1448,572757798
1449,572363943
1450,572259516
1451,571902957
1452,571853777
1453,571099002
1454,571095481
1455,570888341
1456,570828169
1457,568753698
1458,568489006
1459,568274660
1460,568186860
1461,567435023
1462,566502489
1463,566322955
1464,566042084
1465,565914696
1466,565707072
1467,565706600
1468,565619900
1469,565585510
1470,565490814
1471,565417698
1472,565110832
1473,564931383
1474,564920796
1475,564707157
1476,564518646
1477,564313402
1478,563960588
1479,563564250
1480,563142607
1481,563083990
1482,562838357
1483,562682510
1484,562606173
1485,562420439
1486,562295634
1487,562268558
1488,561771524
1489,561540483
1490,561526175
1491,561510877
1492,561407716
1493,561046043
1494,561045974
1495,560923360
1496,560879867
1497,560670430
1498,560639006
1499,560319833
1500,560181022
1501,559922746
1502,559877123
1503,559814789
1504,559783702
1505,559715363
1506,559656220
1507,559431513
1508,559316742
1509,559245146
1510,559130276
1511,559037354
1512,559035196
1513,558629338
1514,558316473
1515,557972522
1516,557878734
1517,557600113
1518,557450442
1519,557341511
1520,557281696
1521,556996041
1522,556895218
1523,556783784
1524,556565084
1525,556490835
1526,555937141
1527,555817748
1528,555645440
1529,555288126
1530,554926605
1531,554883348
1532,554500144
1533,554498868
1534,554107712
1535,553734187
1536,553374805
1537,552521101
1538,552257827
1539,551845874
1540,551793124
1541,551131623
1542,550998915
1543,550943654
1544,550942277
1545,550936458
1546,550847294
1547,550739066
1548,550462247
1549,550238101
1550,549852688
1551,549778707
1552,549626838
1553,549479512
1554,549126895
1555,548796674
1556,548516075
1557,548261323
1558,548201647
1559,548071189
1560,548041436
1561,547457156
1562,547411047
1563,547405996
1564,547380530
1565,546915305
1566,546666621
1567,545809620
1568,545553869
1569,545310766
1570,545183366
1571,544893839
1572,544416461
1573,544382089
1574,544327934
1575,544293202
1576,543891327
1577,543826719
1578,543543527
1579,543446172
1580,543428419
1581,543341096
1582,542584752
1583,542529043
1584,542443741
1585,542358583
1586,542132688
1587,541954031
1588,541738640
1589,541727235
1590,541591407
1591,541387887
1592,541366683
1593,541312600
1594,541153349
1595,540487459
1596,539366824
1597,538657952
1598,538141785
1599,538038731
1600,537632591
1601,537535108
1602,537247089
1603,537153474
1604,537114451
1605,536931489
1606,536788491
1607,536718029
1608,536060432
1609,535840131
1610,535658693
1611,535581700
1612,535529567
1613,535516932
1614,535461898
1615,535130362
1616,534833913
1617,534797640
1618,534755957
1619,534678260
1620,534654049
1621,534603491
1622,534426050
1623,534224317
1624,534144378
1625,533787541
1626,533778546
1627,533355636
1628,533246681
1629,533163229
1630,533001687
1631,532909429
1632,532816441
1633,532770353
1634,532457306
1635,532455059
1636,532429974
1637,532109362
1638,531998091
1639,531866549
1640,531769219
1641,531480295
1642,531243666
1643,531087377
1644,531069432
1645,531063828
1646,531014083
1647,530705544
1648,530408702
1649,530371184
1650,530237311
1651,530206419
1652,530152720
1653,529950460
1654,529912342
1655,529400525
1656,528948730
1657,528882248
1658,528851294
1659,528424359
1660,528011309
1661,527966927
1662,527822530
1663,527767923
1664,527753229
1665,527666155
1666,527354769
1667,527296766
1668,527157728
1669,527155593
1670,527110025
1671,527083297
1672,526552472
1673,526249479
1674,526196568
1675,526168364
1676,525947365
1677,525313159
1678,525002742
1679,524389697
1680,524208733
1681,524191209
1682,524186690
1683,523456809
1684,523419874
1685,523401911
1686,523309018
1687,523124790
1688,522506750
1689,522175481
1690,521998366
1691,521834487
1692,521767583
1693,521340535
1694,521017683
1695,520789754
1696,520724279
1697,520533747
1698,520236144
1699,520181618
1700,520169585
1701,519767183
1702,519729143
1703,519124882
1704,519035617
1705,518962574
1706,518827881
1707,518759598
1708,518459934
1709,518203130
1710,517985395
1711,517453330
1712,517182824
1713,517169725
1714,517101779
1715,516586645
1716,516468041
1717,516126210
1718,516010806
1719,515968880
1720,515903109
1721,515873715
1722,515598715
1723,515579019
1724,515532630
1725,515520070
1726,515505401
1727,515467027
1728,515067444
1729,514756565
1730,514257062
1731,514244645
1732,514236180
1733,514149803
1734,513932189
1735,513176278
1736,512949149
1737,512645646
1738,512614345
1739,512445202
1740,512111663
1741,511976689
1742,511545466
1743,511204277
1744,511162888
1745,511116968
1746,510897539
1747,510870119
1748,510864652
1749,510537597
1750,509159403
1751,508907521
1752,508856939
1753,508232436
1754,508170553
1755,508156089
1756,507737535
1757,507587913
1758,507494008
1759,507378827
1760,507286387
1761,507233918
1762,507141081
1763,507013264
1764,506862910
1765,506825675
1766,506803845
1767,506712835
1768,506696438
1769,506608873
1770,506363553
1771,505865026
1772,505818282
1773,505597453
1774,505431007
1775,505327462
1776,505311609
1777,505294818
1778,505243980
1779,505243117
1780,504993859
1781,504900114
1782,504851046
1783,504689600
1784,504461448
1785,504169581
1786,504141799
1787,503870999
1788,503368983
1789,503293323
1790,503233901
1791,503150289
1792,502989896
1793,502915389
1794,502809788
1795,502616312
1796,502324233
1797,501817147
1798,501636691
1799,501232417
1800,501054230
1801,500913993
1802,500805730
1803,500793563
1804,500279819
1805,499892467
1806,499132612
1807,499074145
1808,497902232
1809,497758693
1810,497739764
1811,496557147
1812,496351688
1813,496330067
1814,496276847
1815,496163306
1816,496137570
1817,496136356
1818,496134178
1819,495989357
1820,495920374
1821,495746104
1822,495558414
1823,495554534
1824,495291303
1825,495288814
1826,495075079
1827,494808148
1828,494603740
1829,494349200
1830,494104277
1831,494058614
1832,494055289
1833,493441892
1834,493387053
1835,493315457
1836,493190239
1837,492736409
1838,492568309
1839,492272779
1840,491936042
1841,491231560
1842,491126965
1843,491032130
1844,490645112
1845,490503290
1846,490447942
1847,489998683
1848,489756391
1849,489734236
1850,489260625
1851,489085791
1852,488984036
1853,488573922
1854,488353502
1855,488249147
1856,488200202
1857,488127121
1858,487822625
1859,487786476
1860,487766924
1861,487559810
1862,487347507
1863,487319852
1864,487313231
1865,487015850
1866,486201911
1867,485918412
1868,485000203
1869,484788967
1870,484560646
1871,484319972
1872,483516221
1873,483499249
1874,483406279
1875,483341437
1876,483039120
1877,482930071
1878,482822132
1879,482566489
1880,482257990
1881,481961229
1882,481399911
1883,481244128
1884,481177920
1885,480418498
1886,480147666
1887,480146972
1888,479771293
1889,479739825
1890,479642921
1891,479510973
1892,479437361
1893,479342965
1894,479185603
1895,478580057
1896,478546595
1897,478405534
1898,477950340
1899,477675240
1900,477650042
1901,477597511
1902,477542029
1903,477158087
1904,476956743
1905,476847412
1906,476775288
1907,476529804
1908,476506535
1909,476053894
1910,475802585
1911,475597040
1912,475396174
1913,474660758
1914,474657724
1915,474624284
1916,474566178
1917,474547285
1918,474534395
1919,474449476
1920,474061195
1921,473959976
1922,473758382
1923,473606931
1924,473478208
1925,473462615
1926,473277398
1927,473174150
1928,473173853
1929,472820738
1930,472655628
1931,472352492
1932,472308960
1933,471847004
1934,471119372
1935,470839648
1936,470807749
1937,470754984
1938,470741744
1939,470615273
1940,470351847
1941,470034520
1942,469509198
1943,469315976
1944,469290853
1945,469223223
1946,469002192
1947,468559001
1948,468361518
1949,468232012
1950,467833808
1951,467790720
1952,467684521
1953,467569450
1954,467350322
1955,467263938
1956,467192214
1957,466887200
1958,466514330
1959,466382330
1960,466334497
1961,466171525
1962,465482473
1963,465469769
1964,465308846
1965,465141288
1966,465127052
1967,464501551
1968,464339310
1969,464302062
1970,463981759
1971,463978704
1972,463785969
1973,463685596
1974,463429216
1975,462549419
1976,461927995
1977,461880344
1978,461752556
1979,461627505
1980,461456900
1981,461319529
1982,461090538
1983,461039315
1984,460705123
1985,460617139
1986,460530626
1987,460372698
1988,459972399
1989,459634159
1990,459502157
1991,459409949
1992,459359498
1993,459339006
1994,459336753
1995,459083897
1996,459067556
1997,459039738
1998,458695762
1999,458631886
2000,776986464
2001,776132200
2002,775388437
2003,773972940
2004,770389394
2005,769495055
2006,768882793
2007,765491852
2008,763773539
2009,762194259
2010,762162696
2011,761154571
2012,760691304
2013,759777590
2014,757112589
2015,755746822
2016,754626421
2017,754122472
2018,753838505
2019,753039278
2020,750910630
2021,750404438
2022,750048904
2023,747575618
2024,747348757
2025,746725685
2026,746128804
2027,744748912
2028,744652239
2029,741433231
2030,740649825
2031,740231534
2032,739936439
2033,738512014
2034,737871527
2035,737566889
2036,737403135
2037,737079307
2038,735740563
2039,735269583
2040,734433392
2041,732291762
2042,732065309
2043,731667355
2044,731497832
2045,730850563
2046,730718574
2047,730708341
2048,730058018
2049,729801678
2050,729199476
2051,728979341
2052,728204033
2053,723230204
2054,722209859
2055,721781199
2056,720491949
2057,720452063
2058,717919104
2059,717758581
2060,717613851
2061,717520382
2062,717069404
2063,716688887
2064,716135099
2065,716000165
2066,714528907
2067,713291622
2068,713212362
2069,712187234
2070,711435437
2071,710855832
2072,710809346
2073,710300360
2074,709678742
2075,709587802
2076,709356145
2077,709066123
2078,708874850
2079,708848067
2080,708442690
2081,708426143
2082,707541904
2083,706664700
2084,706657408
2085,706299637
2086,706209108
2087,705599449
2088,704976987
2089,704002979
2090,703376119
2091,702366184
2092,701754728
2093,699700908
2094,699068229
2095,698943465
2096,698857669
2097,696678580
2098,696441323
2099,696112985
2100,695226336
2101,695124193
2102,694749583
2103,694048317
2104,693807590
2105,693597729
2106,693546784
2107,693501663
2108,693383025
2109,692666660
2110,692664532
2111,691733525
2112,691268029
2113,689034896
2114,688575929
2115,687265475
2116,686722832
2117,686059200
2118,685392177
2119,685035024
2120,682949959
2121,682652398
2122,681865578
2123,681225965
2124,679371939
2125,679295961
2126,678985840
2127,678868493
2128,677536625
2129,676735502
2130,676320018
2131,674733479
2132,674607916
2133,674167043
2134,673880374
2135,673830607
2136,673561346
2137,673061391
2138,672891002
